fint,alt,dmax,dmaxu,dv,dvu,geo700,geo850,geo925,hr,idema,inso,lat,lon,nieve,pacutp,pliqt,prec,pres,pres_nmar,psoltp,rviento,stddv,stddvu,stdvv,stdvvu,ta,tamax,tamin,tpr,ts,tss20cm,tss5cm,ubi,vis,vmax,vmaxu,vv,vvu
2020-10-14 19:00:00,273.0,325.0,,277.0,,,,,35.0,4358X,0.0,38.95559,-5.880481,,,0.0,0.0,983.2,1015.2,0.0,,,,,,16.1,18.1,16.1,0.6,19.1,,22.6,DON BENITO,20.0,3.9,,1.2,
2020-10-14 20:00:00,273.0,286.0,,230.0,,,,,40.0,4358X,0.0,38.95559,-5.880481,,,0.0,0.0,983.5,1015.7,0.0,,,,,,14.4,16.1,14.4,0.9,17.3,,22.3,DON BENITO,16.1,2.8,,1.0,
2020-10-14 21:00:00,273.0,263.0,,281.0,,,,,52.0,4358X,0.0,38.95559,-5.880481,,,0.0,0.0,984.3,1016.7,0.0,,,,,,13.0,14.4,13.0,3.4,16.0,,22.0,DON BENITO,20.0,2.6,,1.2,
2020-10-14 22:00:00,273.0,204.0,,214.0,,,,,46.0,4358X,0.0,38.95559,-5.880481,,,0.0,0.0,984.7,1017.2,0.0,,,,,,12.2,13.0,12.2,0.9,14.8,,21.6,DON BENITO,20.0,2.2,,1.3,
2020-10-14 23:00:00,273.0,197.0,,238.0,,,,,48.0,4358X,0.0,38.95559,-5.880481,,,0.0,0.0,984.7,1017.3,0.0,,,,,,11.4,12.2,11.3,0.9,13.8,,21.2,DON BENITO,20.0,2.2,,1.1,
2020-10-15 00:00:00,273.0,219.0,,225.0,,,,,50.0,4358X,0.0,38.95559,-5.880481,,,0.0,0.0,985.0,1017.7,0.0,,,,,,10.6,11.5,10.6,0.6,13.0,,20.8,DON BENITO,20.0,3.0,,1.8,
2020-10-15 01:00:00,273.0,225.0,,221.0,,,,,52.0,4358X,0.0,38.95559,-5.880481,,,0.0,0.0,985.0,1017.8,0.0,,,,,,10.1,10.6,10.1,0.6,12.4,,20.4,DON BENITO,20.0,3.0,,1.7,
2020-10-15 02:00:00,273.0,204.0,,214.0,,,,,54.0,4358X,0.0,38.95559,-5.880481,,,0.0,0.0,985.0,1017.8,0.0,,,,,,9.7,10.1,9.7,0.9,11.9,,20.1,DON BENITO,20.0,2.7,,1.7,
2020-10-15 03:00:00,273.0,242.0,,233.0,,,,,58.0,4358X,0.0,38.95559,-5.880481,,,0.0,0.0,984.9,1017.8,0.0,,,,,,9.2,9.7,9.2,1.3,11.4,,19.7,DON BENITO,20.0,3.8,,2.0,
2020-10-15 04:00:00,273.0,239.0,,232.0,,,,,63.0,4358X,0.0,38.95559,-5.880481,,,0.0,0.0,985.0,1018.0,0.0,,,,,,8.5,9.2,8.5,1.9,10.9,,19.4,DON BENITO,20.0,4.5,,2.4,
2020-10-15 05:00:00,273.0,242.0,,239.0,,,,,69.0,4358X,0.0,38.95559,-5.880481,,,0.0,0.0,985.1,1018.1,0.0,,,,,,8.1,8.5,8.1,2.7,10.5,,19.0,DON BENITO,20.0,3.4,,1.4,
2020-10-15 06:00:00,273.0,228.0,,226.0,,,,,71.0,4358X,0.0,38.95559,-5.880481,,,0.0,0.0,985.8,1018.9,0.0,,,,,,7.6,8.1,7.6,2.7,10.0,,18.7,DON BENITO,20.0,2.9,,1.4,
2020-10-15 07:00:00,273.0,222.0,,230.0,,,,,74.0,4358X,0.0,38.95559,-5.880481,,,0.0,0.0,986.0,1019.1,0.0,,,,,,7.3,7.6,7.2,3.0,9.6,,18.4,DON BENITO,20.0,2.4,,1.4,
2020-10-15 08:00:00,273.0,236.0,,238.0,,,,,63.0,4358X,52.0,38.95559,-5.880481,,,0.0,0.0,986.6,1019.3,0.0,,,,,,11.2,11.2,7.3,4.5,11.4,,18.2,DON BENITO,20.0,3.6,,2.1,
2020-10-15 09:00:00,273.0,235.0,,274.0,,,,,57.0,4358X,60.0,38.95559,-5.880481,,,0.0,0.0,986.9,1019.4,0.0,,,,,,12.7,12.7,11.2,4.5,13.8,,17.9,DON BENITO,5.2,3.5,,1.2,
2020-10-15 10:00:00,273.0,313.0,,251.0,,,,,46.0,4358X,60.0,38.95559,-5.880481,,,0.0,0.0,987.0,1019.2,0.0,,,,,,15.3,15.3,12.8,3.8,16.8,,17.9,DON BENITO,6.9,2.9,,0.9,
